기업코드,기업명,종목코드,종합점수,점수갱신일
01205851,HD현대일렉트릭,267260,0,0
00103635,광림,014200,0,0
00548519,큐러블,086460,0,0
00675594,디티앤씨,187220,0,0
00957568,에스엘에너지,214310,0,0
01576713,엔에이치기업인수목적22호,396770,0,0
01012640,슈어소프트테크,298830,0,0
00965318,이노시뮬레이션,274400,0,0
01760640,교보14호스팩,456490,0,0
00552859,HLB테라퓨틱스,115450,0,0
00261373,마크로젠,038290,0,0
00456218,모두투어,080160,0,0
01579020,아이엠지티,456570,0,0
01593668,센서뷰,321370,0,0
00813389,베셀,177350,0,0
00857480,사람인,143240,0,0
01332137,노보믹스,283100,0,0
00480367,SK오션플랜트,100090,0,0
00127255,삼영,003720,0,0
00146542,일정실업,008500,0,0
01186404,디앤씨미디어,263720,0,0
01508855,블리츠웨이,369370,0,0
00531917,톱텍,108230,0,0
00596677,매커스,093520,0,0
01406265,와이랩,432430,0,0
00390860,DSEN,065150,0,0
01450105,미래에셋대우기업인수목적5호,353490,0,0
01134216,트루엔,417790,0,0
01693922,키움제8호스팩,446840,0,0
00115676,KG스틸,016380,0,0
01110076,에이트원,230980,0,0
00357740,NHN KCP,060250,0,0
00923826,일월지엠엘,178780,0,0
01631658,대신밸런스제12호기업인수목적,426670,0,0
01288410,셀바이오휴먼텍,318160,0,0
01136977,마녀공장,439090,0,0
00114792,동국홀딩스,001230,0,0
00440712,리튬포어스,073570,0,0
00132211,SUN&L,002820,0,0
00535746,컴투스홀딩스,063080,0,0
01267958,프로테옴텍,303360,0,0
01030132,경남은행,192520,0,0
01215618,와이엠텍,273640,0,0
00369569,비케이홀딩스,050090,0,0
00108241,농심,004370,0,0
00105466,KCC건설,021320,0,0
00114552,도화엔지니어링,002150,0,0
00158015,한국선재,025550,0,0
00116301,NI스틸,008260,0,0
00163318,모헨즈,006920,0,0
00117179,디와이,013570,0,0
00177320,대성미생물,036480,0,0
00121570,문배철강,008420,0,0
00188973,화일약품,061250,0,0
00198192,한국팩키지,037230,0,0
00361381,제이브이엠,054950,0,0
00142865,WISCOM,024070,0,0
00490151,파트론,091700,0,0
00155212,포스코DX,022100,0,0
00536888,케이알엠,093640,0,0
01336735,펨토바이오메드,327610,0,0
00359474,제이웨이,058420,0,0
01109070,비피도,238200,0,0
00231105,동성화인텍,033500,0,0
00406037,CSA 코스믹,083660,0,0
00670766,엠투아이,347890,0,0
00867034,듀켐바이오,176750,0,0
00142713,형지I&C,011080,0,0
00353018,파나케이아,058530,0,0
00885906,에이치와이티씨,148930,0,0
00918222,엘앤케이바이오,156100,0,0
01738483,대신밸런스제16호스팩,457630,0,0
00143651,웅진,016880,0,0
00563837,제로투세븐,159580,0,0
00156859,다올투자증권,030210,0,0
00778235,TS인베스트먼트,246690,0,0
00159573,한국주철관공업,000970,0,0
00990819,래몽래인,200350,0,0
00160232,KSS해운,044450,0,0
01207716,앱코,129890,0,0
00172228,엔케이,085310,0,0
01447244,에이치엠씨제5호스팩,353060,0,0
00759513,LX하우시스,108670,0,0
00852087,시디즈,134790,0,0
01042775,HL만도,204320,0,0
01350869,우리금융지주,316140,0,0
01669226,한화리츠,451800,0,0
00151128,모토닉,009680,0,0
00204642,티비씨,033830,0,0
00163512,한진,002320,0,0
01493535,모비데이즈,363260,0,0
00180795,인팩,023810,0,0
00450010,씨티알모빌리티,308170,0,0
00136271,신성이엔지,011930,0,0
00110884,엠젠솔루션,032790,0,0
00165413,롯데케미칼,011170,0,0
00403632,현대퓨처넷,126560,0,0
00524786,비엠티,086670,0,0
00646732,진양홀딩스,100250,0,0
01335578,애니플러스,310200,0,0
00904672,넷마블,251270,0,0
00125664,삼미금속,012210,0,0
00609315,멜파스,096640,0,0
01680131,아이오바이오,447690,0,0
00564562,엠씨넥스,097520,0,0
00159810,카프로,006380,0,0
01622720,KB스타리츠,432320,0,0
00874797,길교이앤씨,456700,0,0
00907013,한국ANKOR유전,152550,0,0
00960641,한국패러랠,168490,0,0
01436479,토마토시스템,393210,0,0
00105040,뉴인텍,012340,0,0
00130587,서울전자통신,027040,0,0
00118044,동원수산,030720,0,0
00147772,정원엔시스,045510,0,0
00149266,CNH,023460,0,0
00152437,케이프,064820,0,0
00204226,소프트센,032680,0,0
01205709,HD현대,267250,0,0
00226547,오상자이엘,053980,0,0
00243067,부방,014470,0,0
00157399,한솔테크닉스,004710,0,0
00145446,이건산업,008250,0,0
00148896,OCI홀딩스,010060,0,0
00184889,이건홀딩스,039020,0,0
00151863,청호ICT,012600,0,0
00348292,한빛소프트,047080,0,0
00373021,테라사이언스,073640,0,0
00115977,아이에스동서,010780,0,0
00942131,앤디포스,238090,0,0
00115694,DB금융투자,016610,0,0
01700374,하나27호스팩,448370,0,0
01701328,IBKS제22호스팩,448760,0,0
00578130,아퓨어스,149300,0,0
00261054,EG,037370,0,0
00978075,렌딩머신,179720,0,0
00264671,세중,039310,0,0
01060735,로지스몬,223220,0,0
00356389,프럼파스트,035200,0,0
01118139,타스컴,336040,0,0
00365590,HLB생명과학,067630,0,0
01190780,파워풀엑스,266870,0,0
00366137,KG ETS,151860,0,0
00657756,무송지오씨,135160,0,0
00418379,자연과환경,043910,0,0
00458562,에이티세미콘,089530,0,0
00475718,이엠앤아이,083470,0,0
00501970,코드네이처,078940,0,0
00526951,이엠코리아,095190,0,0
00572905,ISC,095340,0,0
01760738,OCI,456040,0,0
01397903,엔젠바이오,354200,0,0
01033591,큐알티,405100,0,0
00156600,한주라이트메탈,198940,0,0
00309503,한국항공우주,047810,0,0
00615723,아이윈플러스,123010,0,0
00190321,케이티,030200,0,0
00230814,휴림에이텍,078590,0,0
01596665,한국제10호기업인수목적,409570,0,0
01514005,크라우드웍스,355390,0,0
01068658,디딤이앤에프,217620,0,0
00627029,ITX-AI,099520,0,0
00652007,메카로,241770,0,0
00769158,케이엔제이,272110,0,0
00808068,협진,138360,0,0
00874803,AP위성,211270,0,0
00925374,윤성에프앤씨,372170,0,0
01108248,지노믹트리,228760,0,0
01175499,위니아에이드,377460,0,0
01307335,공구우먼,366030,0,0
01407158,모코엠시스,333050,0,0
00102113,경인양행,012610,0,0
00532059,그린생명과학,114450,0,0
00132868,성안,011300,0,0
00596260,투비소프트,079970,0,0
00219574,코스맥스비티아이,044820,0,0
01229240,가이아코퍼레이션,296520,0,0
00105855,엘에스일렉트릭,010120,0,0
00166175,대호특수강,021040,0,0
00145598,이연제약,102460,0,0
00971090,어스앤에어로스페이스,263540,0,0
01075126,커머스마이너,223310,0,0
01696275,하나26호스팩,446750,0,0
00412348,LB세미콘,061970,0,0
00172079,HLB파나진,046210,0,0
01043853,베노티앤알,206400,0,0
01009789,코스맥스,192820,0,0
00442154,제이엔케이히터,126880,0,0
00591441,어보브반도체,102120,0,0
00453284,교촌에프앤비,339770,0,0
00410739,피에이치씨,057880,0,0
00547510,툴젠,199800,0,0
01168684,스튜디오드래곤,253450,0,0
01182444,셀리버리,268600,0,0
00243979,수성샐바시온,084180,0,0
00140168,HS애드,035000,0,0
00156150,하이트론씨스템즈,019490,0,0
00109693,DL,000210,0,0
00415327,중앙백신,072020,0,0
00127699,유네코,064510,0,0
00110431,JW신약,067290,0,0
00149947,JW중외제약,001060,0,0
00632304,JW홀딩스,096760,0,0
00112457,대주산업,003310,0,0
00516246,알에프세미,096610,0,0
01513699,포바이포,389140,0,0
00126201,삼성공조,006660,0,0
00760999,상신전자,263810,0,0
01359815,윈텍,320000,0,0
00271501,코아시아,045970,0,0
00660121,디에이테크놀로지,196490,0,0
01031502,코아시아씨엠,196450,0,0
01041828,JTC,950170,0,0
01116502,와이더플래닛,321820,0,0
01113499,시큐센,232830,0,0
00133858,세방전지,004490,0,0
00359395,헬릭스미스,084990,0,0
00150439,진양산업,003780,0,0
00159786,유니드,014830,0,0
01690235,유안타제12호스팩,446150,0,0
00138206,쌍용건설,012650,0,0
00406392,엔에스쇼핑,138250,0,0
01276026,지놈앤컴퍼니,314130,0,0
00816933,진영,285800,0,0
00249502,골드앤에스,035290,0,0
00118026,동원산업,006040,0,0
01705625,하이제8호스팩,450050,0,0
00642897,브레인즈컴퍼니,099390,0,0
00147860,에스엠벡셀,010580,0,0
00525882,크레버스,096240,0,0
01702017,유니드비티플러스,446070,0,0
00533191,비보존 제약,082800,0,0
00556907,에이스테크,088800,0,0
00605328,씨앤지하이테크,264660,0,0
00605522,소룩스,290690,0,0
00913689,세경하이테크,148150,0,0
01080687,아우딘퓨쳐스,227610,0,0
00101044,에이프로젠바이오로직스,003060,0,0
00104810,대명소노시즌,007720,0,0
00146214,일성신약,003120,0,0
00303794,쇼박스,086980,0,0
01237434,플리토,300080,0,0
01290132,에이아이더뉴트리진,311960,0,0
01688346,유안타제11호스팩,444920,0,0
00144818,유유제약,000220,0,0
00162461,한화솔루션,009830,0,0
01573284,코닉오토메이션,391710,0,0
01419384,하나금융16호기업인수목적,343510,0,0
01700921,삼성스팩8호,448740,0,0
00146436,엔브이에이치코리아,067570,0,0
00160588,한화,000880,0,0
00531865,유니테크노,241690,0,0
00623184,휴림네트웍스,192410,0,0
01762569,이수스페셜티케미컬,457190,0,0
00114154,덕양산업,024900,0,0
00374738,위세아이텍,065370,0,0
01731453,DB금융스팩11호,456440,0,0
00115931,디오,039840,0,0
00122694,범양건영,002410,0,0
00158307,롯데하이마트,071840,0,0
00141556,오로라,039830,0,0
00469799,이엔플러스,074610,0,0
00370255,테크엘,064520,0,0
00544452,이리츠코크렙,088260,0,0
00405719,아이크래프트,052460,0,0
01386916,SK아이이테크놀로지,361610,0,0
00455875,와토스코리아,079000,0,0
00602279,그린플러스,186230,0,0
00624749,에스피시스템스,317830,0,0
01222867,제테마,216080,0,0
01343665,RF머트리얼즈,327260,0,0
00154426,아이에이치큐,003560,0,0
00110750,리더스 기술투자,019570,0,0
00561866,락앤락,115390,0,0
00326731,바이오니아,064550,0,0
01357765,큐라티스,348080,0,0
00990563,피엔아이컴퍼니,242350,0,0
01514528,신한제7호기업인수목적,366330,0,0
01512575,코어라인소프트,384470,0,0
00305570,서울리거,043710,0,0
00102858,고려아연,010130,0,0
00232089,바이온,032980,0,0
00126478,삼성중공업,010140,0,0
01042979,휴마시스,205470,0,0
00145862,인천도시가스,034590,0,0
00149655,삼성물산,028260,0,0
00154462,아모레퍼시픽그룹,002790,0,0
00583424,아모레퍼시픽,090430,0,0
00858364,BNK금융지주,138930,0,0
00124780,사조씨푸드,014710,0,0
00193009,KH 필룩스,033180,0,0
00956930,동아에스티,170900,0,0
00480950,이아이디,093230,0,0
00205003,좋은사람들,033340,0,0
00276083,스카이문스테크놀로지,033790,0,0
00336817,HLB제약,047920,0,0
00356839,메디콕스,054180,0,0
00480756,이트론,096040,0,0
00989664,코아스템켐온,166480,0,0
01318261,더블유에스아이,299170,0,0
00550082,빅텐츠,210120,0,0
01765265,동국제강,460860,0,0
00108065,쎌마테라퓨틱스,015540,0,0
00475976,인콘,083640,0,0
00426086,티케이지휴켐스,069260,0,0
00303192,디에이피,066900,0,0
00445841,MDS테크,086960,0,0
00102432,계룡건설산업,013580,0,0
00165103,푸드웰,005670,0,0
00146454,일양약품,007570,0,0
00117276,네이처셀,007390,0,0
00164618,카나리아바이오,016790,0,0
01688896,삼성FN리츠,448730,0,0
00103510,인지컨트롤스,023800,0,0
00265324,CJ ENM,035760,0,0
00268002,세종텔레콤,036630,0,0
00121932,미원상사,002840,0,0
00362858,예스24,053280,0,0
00126414,삼성제약,001360,0,0
00525642,코오롱생명과학,102940,0,0
00134510,세종공업,033530,0,0
00617998,폴라리스세원,234100,0,0
00219486,신세계I&C,035510,0,0
00869272,서전기전,189860,0,0
00241005,코오롱플라스틱,138490,0,0
01010642,지씨셀,144510,0,0
00299002,HL홀딩스,060980,0,0
01078178,RFHIC,218410,0,0
00356370,LG생활건강,051900,0,0
00377610,세아홀딩스,058650,0,0
00353762,키이스트,054780,0,0
01016479,오로스테크놀로지,322310,0,0
01101722,한송네오텍,226440,0,0
01110058,바이오인프라,199730,0,0
00795135,코오롱인더,120110,0,0
01201970,클리노믹스,352770,0,0
00878696,에스케이바이오팜,326030,0,0
01267602,제이시스메디칼,287410,0,0
00231901,LB인베스트먼트,309960,0,0
01267170,SK케미칼,285130,0,0
01413371,HLB사이언스,343090,0,0
01328170,노드메이슨,317860,0,0
01016886,테크엔,308700,0,0
01365038,자람테크놀로지,389020,0,0
01231786,엑스페릭스,317770,0,0
01505450,디비금융제8호기업인수목적,367340,0,0
00470829,한솔인티큐브,070590,0,0
00788773,씨젠,096530,0,0
00612294,피엔티,137400,0,0
01667592,키움제7호스팩,433530,0,0
00264547,KG이니시스,035600,0,0
00104768,가온전선,000500,0,0
00405278,KG모빌리언스,046440,0,0
00118266,DRB동일,004840,0,0
00122472,백광산업,001340,0,0
00659161,싸이맥스,160980,0,0
00161116,HL D&I,014790,0,0
00217947,신세계건설,034300,0,0
00876166,KBG,318000,0,0
00234412,신세계인터내셔날,031430,0,0
01179608,포인트엔지니어링,256630,0,0
00382199,신한지주,055550,0,0
00595182,아톤,158430,0,0
00626464,지엔씨에너지,119850,0,0
00656289,코스맥스엔비티,222040,0,0
00661157,인트로메딕,150840,0,0
00962393,포인트모바일,318020,0,0
00977641,하이로닉,149980,0,0
01090471,씨아이에스,222080,0,0
01110678,유틸렉스,263050,0,0
01137903,디케이티,290550,0,0
01234507,매일유업,267980,0,0
01274310,이오플로우,294090,0,0
01310773,엔시스,333620,0,0
01442115,소마젠,950200,0,0
01476219,코스텍시스,355150,0,0
01480568,이지바이오,353810,0,0
01575839,플라즈맵,405000,0,0
01335930,티움바이오,321550,0,0
00105961,LG이노텍,011070,0,0
00390408,웨스트라이즈,064090,0,0
01147487,뷰티스킨,406820,0,0
00153621,참엔지니어링,009310,0,0
00144021,원풍물산,008290,0,0
00173449,블레이드 Ent,044480,0,0
01065679,이노인스트루먼트,215790,0,0
00493325,에이엘티,172670,0,0
01706819,유안타제14호스팩,450940,0,0
01495180,파로스아이바이오,388870,0,0
00150165,브이티,018290,0,0
00976615,틸론,217880,0,0
00201432,비츠로시스,054220,0,0
00542898,하이소닉,106080,0,0
00477257,지나인제약,078650,0,0
01725577,SK증권제9호스팩,455910,0,0
01113718,올릭스,226950,0,0
00390514,이루온,065440,0,0
00165060,하이록코리아,013030,0,0
00390055,종근당바이오,063160,0,0
00545716,롯데렌탈,089860,0,0
00767460,PI첨단소재,178920,0,0
00972503,일진하이솔루스,271940,0,0
01093007,LS전선아시아,229640,0,0
01011872,엔에스엠,238170,0,0
00113207,대한전선,001440,0,0
00134176,세우글로벌,013000,0,0
01047415,정다운,208140,0,0
01205842,HD현대건설기계,267270,0,0
01205514,큐라켐,456190,0,0
00141626,오리엔트바이오,002630,0,0
01258507,롯데웰푸드,280360,0,0
00133706,한국제지,027970,0,0
00145738,이화전기,024810,0,0
00185505,제일바이오,052670,0,0
01423837,모아데이타,288980,0,0
00571298,덕우전자,263600,0,0
00152729,광전자,017900,0,0
00765569,기가비스,420770,0,0
00446479,신비앤텍,070480,0,0
00163761,한창제지,009460,0,0
00562360,에코볼트,097780,0,0
00693651,비덴트,121800,0,0
01383229,저스템,417840,0,0
00442631,태양기계,116100,0,0
00920379,티엘비,356860,0,0
00105165,극동전선,006250,0,0
00375931,인선이엔티,060150,0,0
00109824,대림통상,006570,0,0
00113128,대한약품,023910,0,0
00149594,한국캐피탈,023760,0,0
00132637,동원시스템즈,014820,0,0
00170026,시공테크,020710,0,0
00155355,풀무원,017810,0,0
00249894,테라젠이텍스,066700,0,0
00607797,엄지하우스,224810,0,0
01187865,앙츠,267810,0,0
01555215,스마트레이더시스템,424960,0,0
01765256,동국씨엠,460850,0,0
00208444,피에스케이홀딩스,031980,0,0
00161860,한성기업,003680,0,0
01062177,제놀루션,225220,0,0
01237540,이녹스첨단소재,272290,0,0
01596656,메쎄이상,408920,0,0
00939942,포시에스,189690,0,0
00187415,코미팜,041960,0,0
00199252,HLB,028300,0,0
00378220,버킷스튜디오,066410,0,0
00158316,NICE,034310,0,0
00163673,한진중공업홀딩스,003480,0,0
01182578,대유에이피,290120,0,0
00155276,포스코퓨처엠,003670,0,0
00447609,비에이치,090460,0,0
00106119,금양,001570,0,0
00108940,대성홀딩스,016710,0,0
00445869,유니포인트,121060,0,0
00155319,POSCO홀딩스,005490,0,0
00888347,휴젤,145020,0,0
01315042,씨유박스,340810,0,0
00167208,흥아해운,003280,0,0
00651017,나우IB,293580,0,0
01029394,에코마케팅,230360,0,0
01583397,하나금융20호기업인수목적,400560,0,0
01299106,우듬지팜,403490,0,0
00144720,와이투솔루션,011690,0,0
01722437,한화갤러리아,452260,0,0
01671197,SK증권제8호스팩,435870,0,0
00617314,타이거일렉,219130,0,0
00416414,넥스턴바이오,089140,0,0
01384477,엠에프엠코리아,323230,0,0
00939687,동일고무벨트,163560,0,0
01210066,리파인,377450,0,0
01695498,이브이파킹서비스,419700,0,0
00120906,에스아이리소스,065420,0,0
00296290,키움증권,039490,0,0
00219848,서희건설,035890,0,0
01256864,에이비엘바이오,298380,0,0
00568188,마이크로컨텍솔,098120,0,0
00140964,영원무역홀딩스,009970,0,0
01574760,신한제8호스팩,393360,0,0
00311270,원텍,216280,0,0
00110547,넥상스코리아,003050,0,0
01364297,코퍼스코리아,322780,0,0
00255433,라온시큐어,042510,0,0
00254045,우리은행,000030,0,0
00136776,제이준코스메틱,025620,0,0
01579570,시큐레터,418250,0,0
01701753,유안타제13호스팩,449020,0,0
01182259,알피바이오,314140,0,0
01671601,카이바이오텍,446600,0,0
00543107,오킨스전자,080580,0,0
00371485,켐트로닉스,089010,0,0
00164830,HD한국조선해양,009540,0,0
00139153,에코플라스틱,038110,0,0
00543204,아이오케이,078860,0,0
01188378,시스웍,269620,0,0
00109806,삼일씨엔에스,004440,0,0
00164502,현대공업,170030,0,0
01010110,더블유게임즈,192080,0,0
01189438,HLB바이오스텝,278650,0,0
01190513,명진홀딩스,267060,0,0
01721809,현대그린푸드,453340,0,0
00106669,세아베스틸지주,001430,0,0
00104573,국일제지,078130,0,0
00112059,상상인증권,001290,0,0
00137915,에스엠코어,007820,0,0
00131832,SK디스커버리,006120,0,0
00140061,TKG애강,022220,0,0
00156910,SBI인베스트먼트,019550,0,0
00155124,평화홀딩스,010770,0,0
00172945,동일철강,023790,0,0
00160843,DB하이텍,000990,0,0
00260745,SCI평가정보,036120,0,0
00162586,한올바이오파마,009420,0,0
00339072,팬스타엔터프라이즈,054300,0,0
00156895,아주IB투자,027360,0,0
00372253,연우,115960,0,0
00367604,SM Life Design,063440,0,0
00209443,우리금융캐피탈,033660,0,0
00155531,풍산홀딩스,005810,0,0
00831428,옵투스제약,131030,0,0
00103626,한솔피엔에스,010420,0,0
00657002,에이디테크놀로지,200710,0,0
00380429,CMG제약,058820,0,0
00350048,오성첨단소재,052420,0,0
00164609,현대미포조선,010620,0,0
00370918,케이디켐,221980,0,0
00173078,명신산업,009900,0,0
00203315,콘텐트리중앙,036420,0,0
00391197,메디프론,065650,0,0
00498001,모베이스,101330,0,0
00209780,케이씨,029460,0,0
00365387,AJ네트웍스,095570,0,0
00526678,동방선기,099410,0,0
00527491,하이드로리튬,101670,0,0
00459871,농심홀딩스,072710,0,0
00601988,코난테크놀로지,402030,0,0
00573579,평화산업,090080,0,0
00602136,디와이피엔에프,104460,0,0
00661847,화인베스틸,133820,0,0
00634728,이크레더블,092130,0,0
00861997,인포마크,175140,0,0
00861076,케이탑리츠,145270,0,0
00910840,윈하이텍,192390,0,0
00152589,코리아나,027050,0,0
00562245,태웅로직스,124560,0,0
00109781,대림제지,017650,0,0
01181515,엘앤씨바이오,290650,0,0
00878517,에스케이씨에스,224020,0,0
01067808,넵튠,217270,0,0
01223219,에이에프더블류,312610,0,0
01258428,프레스티지바이오로직스,334970,0,0
01396676,일승,333430,0,0
00361266,코원플레이,056000,0,0
01351080,지아이이노베이션,358570,0,0
01621280,케이비제21호스팩,424140,0,0
01242241,샌즈랩,411080,0,0
00260408,팜스코,036580,0,0
00175623,ES큐브,050120,0,0
00422895,세이브존I&C,067830,0,0
01055317,비엔디생활건강,215050,0,0
01051472,젠큐릭스,229000,0,0
01412822,솔루스첨단소재,336370,0,0
00127802,삼익THK,004380,0,0
00192499,팜스토리,027710,0,0
00252135,주성엔지니어링,036930,0,0
00776820,영원무역,111770,0,0
00991225,더콘텐츠온,302920,0,0
00599285,서플러스글로벌,140070,0,0
00409681,아스트,067390,0,0
00550994,아이센스,099190,0,0
00666329,코나솔,176590,0,0
01566248,에코프로에이치엔,383310,0,0
01336461,뉴로메카,348340,0,0
01692321,미래에셋비전스팩2호,446190,0,0
00107613,이수페타시스,007660,0,0
00113225,대한제강,084010,0,0
00118451,동일제강,002690,0,0
00117708,리드코프,012700,0,0
00119195,동화약품,000020,0,0
00609634,아이엠,101390,0,0
00350312,HDC랩스,039570,0,0
00664048,우리넷,115440,0,0
01091382,세토피아,222810,0,0
00105138,파라텍,033540,0,0
01187175,라이프사이언스테크놀로지,285770,0,0
01622331,벨로크,424760,0,0
01344831,딥노이드,315640,0,0
00415594,동국S&C,100130,0,0
00104722,국제약품,002720,0,0
00922304,아셈스,136410,0,0
00226352,케이엠더블유,032500,0,0
00925587,위드텍,348350,0,0
01394669,누보,332290,0,0
00122825,인스코비,006490,0,0
00545114,랩지노믹스,084650,0,0
00872656,금양그린파워,282720,0,0
00121686,엠케이전자,033160,0,0
00134565,이스타코,015020,0,0
00125822,삼보산업,009620,0,0
00143226,엠투엔,033310,0,0
00144243,유니슨,018000,0,0
00138242,KG모빌리티,003620,0,0
00138792,아시아나항공,020560,0,0
00141477,영흥,012160,0,0
00155948,코웰패션,033290,0,0
00219361,해성산업,034810,0,0
00228712,동우팜투테이블,088910,0,0
00153339,태경산업,015890,0,0
00244561,그래디언트,035080,0,0
00260930,에스엠,041510,0,0
00140858,와이엠,007530,0,0
01186671,바이오시네틱스,281310,0,0
00371740,디스플레이텍,066670,0,0
00136624,신영와코루,005800,0,0
00238977,에스엠화진,134780,0,0
01259232,노바텍,285490,0,0
01528530,삼성스팩4호,377630,0,0
01670675,유안타제10호스팩,435380,0,0
00124540,대우건설,047040,0,0
01344363,다원넥스뷰,323350,0,0
00193328,수산인더스트리,126720,0,0
00260958,케이티알파,036030,0,0
00248974,하나제약,293480,0,0
00300557,위니아,071460,0,0
00349097,케이티스카이라이프,053210,0,0
00308896,셀피글로벌,068940,0,0
00585219,세원이앤씨,091090,0,0
00363510,소니드,060230,0,0
00671376,티웨이항공,091810,0,0
00364254,알티캐스트,085810,0,0
01109690,도부마스크,227420,0,0
00393469,녹원씨엔아이,065560,0,0
01365384,이성씨엔아이,379390,0,0
00403793,바이브컴퍼니,301300,0,0
00409140,이원컴포텍,088290,0,0
00413417,우리손에프앤지,073560,0,0
00483735,해성옵틱스,076610,0,0
00525679,차바이오텍,085660,0,0
00344287,HD현대인프라코어,042670,0,0
00296078,APS,054620,0,0
01118643,로보쓰리에이아이앤로보틱스,238500,0,0
00624518,다산솔루에타,154040,0,0
00624378,마이크로투나노,424980,0,0
00148610,한화투자증권,003530,0,0
